Name,ProductGroup,SKU,Barcode,MeasurementUnit,Cost,Markup,Price,Tax,IsTaxInclusivePrice,IsPriceChangeAllowed,IsUsingDefaultQuantity,IsService,IsEnabled,Description,Supplier,ReorderPoint,PreferredQuantity,LowStockWarning,WarningQuantity
Nescafe 3 in 1,Nestle,2,8961008219127,,0,0,50.0,,1,0,0,0,1,,,,,,
Mix Sweets 1000gm,Sweets,15,,,0,0,700.0,,1,0,1,0,1,,,,,,
misc;LACTOGEN 1 200gm;8.96101E+12;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;LACTOGEN 2 200gm;8.96101E+12;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Lactogrow 3 200gm;8.96101E+12;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;LACTOGEN 1 400gm;8.96101E+12;990,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;LACTOGEN 2 400gm;8.96101E+12;990,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;LACTOGROW 3 400gm;8.96101E+12;990,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;LACTOGEN Recover 200gm;8.96101E+12;700,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;LACTOGEN 1 800gm;8.96101E+12;1970,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;LACTOGEN 2 800gm;8.96101E+12;1970,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle Cerleac Three Fruits and Wheat 175gm;8.96101E+12;340,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle Cerleac Wheat 175gm;8.96101E+12;340,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle Cerleac Rice 175gm;8.96101E+12;340,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle Cerleac With Apple,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle Cerleac Multi Grain with Red Fruits 175gm;8.96101E+12;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle Cerleac Multi Grain with Yellow Fruits 175gm;8.96101E+12;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle Cerleac Three Fruits and Rice 175gm;8.96101E+12;630,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle NIDO One Plus 375gm;8.96101E+12;830,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle NIDO Three Plus 375gm;8.96101E+12;840,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle NAN 1 300gm;8.96101E+12;750,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle NAN 2 300gm;8.96101E+12;750,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle NAN A.R. 380gm;7.61304E+12;2100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle NAN 1 400gm;4.80036E+12;2290,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Abbott PediaSure 400gm;8.88645E+12;1850,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Abbott Ensure 400gm;8.71043E+12;1900,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Abbott Glucerna 400gm;8.71043E+12;2200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;New Complan Chocolate Flavor 200gm;8.90155E+12;590,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;NutriNanga NN-1 200gm;QrCode;560,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;NUZZER NeoLac Two 400gm ;8.80971E+12;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;FabiMilk One 400gm;5.06008E+12;2080,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;FabiMilk Two 400gm;5.06008E+12;2080,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;FabiMilk LF-88 350gm;5.06008E+12;2200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Morinaga NL-33 350gm;4.90272E+12;2600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Morinaga BF-1 400gm;4.90272E+12;2500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Morinaga BF-P 400gm;4.90272E+12;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Morinaga BF-2 400gm;4.90272E+12;2520,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Morinaga BFGROW 3 400gm;4.90272E+12;2520,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;MEIJI Big Three 400gm;4.90271E+12;2180,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;MEIJI FM-T One 400gm;4.90271E+12;2180,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;MEIJI FU Two 400gm;4.90271E+12;2180,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;MEIJI LACTOLESS  350gm;4.90271E+12;2180,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;MEIJI PRE 400gm;4.90271E+12;1980,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DINGLING Rechargeable Shaver RF-601;6.92197E+12;2250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Kemei Electric Hair Clippers 3 in 1;6.95555E+12;1450,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Kemei Perfect Shaving Experience KM-2016;6.95555E+12;1150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Kemei Professinal Hair Clipper KM-9020;6.95555E+12;970,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Kemei Electric Hair Clipper KM-3008B;6.95555E+12;970,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Kemei Rechargeable Shaver KM-A588;6.95555E+12;1080,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Yandou Rechargeable Shaver SV-W301U;6.92703E+12;825,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;GUANBA Fashion Hair Dryer RCY-1200C;6.94041E+12;1650,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;KEMEY hair dryer km-6821;6.95555E+12;1750,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Remington hair shaper/dryer DT-1600;5.90131E+12;1650,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Mozer hair dryer mz-3303;nocode;1650,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Boli Razor RSCW-6008;nocode;1000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Kemei Nose/Beard/Eyebrows Hair Trimmer 2 in 1 km-199;6.95555E+12;950,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Tea Rose 3 piece;6.97128E+12;220,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Tea Rose 5 piece;6.97128E+12;320,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Tee Rose 8 piece;6.97128E+12;590,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Tee Rose 12 piece;6.93108E+12;780,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;meo-o cat food 450gm;couldnotscan;830,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Shinon Hair Straightener 3 in 1 sh-8088;6.92452E+12;1750,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;BRAUN 2 in 1 Hair Straightener  ;8.98633E+12;1050,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Kemei hair straightener km-531;6.95555E+12;1350,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;RIWA hair straightener rw-333;nocode;1850,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Remington hair straightener s-v016;4.0085E+12;1750,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DINGLING Electric Razor RF-607;6.92197E+12;2800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DINGLING Electric Razor RF-607c;6.92197E+12;2800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Finex HAIR CLIPPER FX-909;6.92779E+12;2250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Johnsons baby kit;8.85001E+12;1200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;meiji fmt 1 900gm;4.90271E+12;4460,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;meiji fmt 2 900gm;4.90271E+12;4460,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;v-max voyager 6-axis gyro quadcopter;nocode;6000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;wei ye city parking lot;nocode;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;UAV 2.4ghz 6-axis gyro drone;nocode;5330,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Pucket Game;nocode;1500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;doctor medical set 17pcs;nocode;1080,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;fairy princess dresser backpack set 17pcs;nocode;1080,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;little chef cooking backpack set 22pcs;nocode;1080,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle Bunyad 260gm;8.96101E+12;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle Bunyad 900gm;8.96101E+12;1280,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle EveryDay 230 gm;8.96101E+12;390,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle EveryDay 350 gm;8.96101E+12;700,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle EveryDay 850 gm;8.96101E+12;1450,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle NIDO School Age Nutrition 390 gm;8.96101E+12;740,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nestle NIDO School Age Nutrition 900 gm;8.96101E+12;1590,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Part Pack Tissue Pink;8.96101E+12;225,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Part Pack Tissue Pink;8.96101E+12;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;S&S Glass Feeder 150ml SY-033;6.92118E+12;680,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;bablov Glass Feeder 180ml;5.0606E+12;630,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;yes Glass Feeder 120ml;6.9784E+12;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Taoqi Glass Feeder 180ml;4.89705E+12;640,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;m2 Glass Feeder 120ml;6.9784E+12;630,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Taoqi Glass Feeder 120ml;4.89705E+12;520,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;aizhilang ALG Glass Feeder 120ml;6.95497E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Bionic natural Glass Feeder 120ml;6.95659E+12;660,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;yb Glass Feeder 120ml;6.95659E+12;660,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;yes Glass Feeder 60ml;6.9784E+12;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;yes'o Electric Mosquito Racket;6.92526E+12;960,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Subaru Black Hair Shampoo 400ml;6.94264E+12;650,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Subaru Black Hair Shampoo Sashey  25 ml;6.94264E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Cobra Insect Killer 500ml;8.69264E+12;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Cobra Insect Killer 400ml;6.92401E+12;430,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Cobra Insect Killer 500ml;6.92401E+12;520,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Power Plus Insect Killer 500ml;6.05389E+12;420,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Kingtox Insect Killer 325ml;6.89077E+11;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Mortein Insect Killer 375ml;8.9611E+12;570,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Cobra Insect Killer 300ml;8.69962E+12;420,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Firidi Air Freshener  Lavender 300ml;5.02116E+12;480,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Firidi Air Freshener  SandalWood 300ml;5.02116E+12;480,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Firidi Air Freshener  Rose 300ml;5.02116E+12;480,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Firidi Air Freshener  Jasmine 300ml;5.02116E+12;480,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Cobra Air Freshener Montreal 300ml;2E+12;460,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Cobra Air Freshener Cologne 300ml;7.15685E+12;460,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Aseel  Air Freshener Al-Rehab 400ml;6.29111E+12;580,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Rumba Scent 5ml;6.31045E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Hijr-e-Aswed Scent 5ml;6.31045E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Rasha Scent Dark Red 5ml;6.31045E+12;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Al Fares Scent 5ml;6.31045E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;dunhill desire Scent 5ml;6.25326E+12;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Versace Crystal Pink Scent 5ml;6.31045E+12;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Aseel  Scent 5ml;5.68447E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DAHN Al-Oudh Scent 5ml;6.31045E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Lord Scent 5ml;6.31045E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Havok Scent 5ml;6.31045E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Silver Oudh Scent 5ml;6.31045E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Rasha Scent Red 5ml;7.84486E+12;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Dirham Scent 5ml;6.25326E+12;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Ghilaf-e-Kaaba Scent Black 5ml;6.31045E+12;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Sultan White Scent 5ml;6.31045E+12;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;FOGG Scent 5ml;6.31045E+12;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Ruh Gulab Scent 5ml;6.31045E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Dr JIM Breast Gell 100gm;9.864E+12;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Nair Hair Remover 200gm;5.01072E+12;1080,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Care Hair Remover Spray ;3.92001E+12;250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;viga Dooz Spray;nocode;850,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;PROCOMIL SPRAY'S TESTER 4ml;nocode;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;NOVAGOLD Hair Spray 200ml;5.02116E+12;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;SABA&LOAN Hair Spray;nocode;430,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DIPLOMAT After Shave 50ml;nocode;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;OMEGA After Shave ;8.966E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DENIM After Shave Black 100ml;7.64013E+12;670,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DENIM After Shave Musk 100ml;7.64013E+12;670,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DENIM After Shave Original 100ml;7.64013E+12;670,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillete After Shave 100ml;7.70202E+12;910,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillete Shave Gell 75ml;7.70202E+12;410,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillete Shave Gell Mach3 75ml;7.70202E+12;410,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillete Shaving Foam 50ml;4.90243E+12;310,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gelleme Foam Normal Skin Classic 400ml;3.55363E+12;390,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gelleme Foam Sensitive Skin Ice cool 400ml;3.55363E+12;390,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gelleme Foam Sensitive Skin Lemon 400ml;3.55363E+12;390,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Medora perfume bouquet 60ml;8.9611E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Medora perfume festiva 60ml;8.9611E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Medora perfume gardenia 60ml;8.9611E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillete Shave Gell Sensitive 200ml;7.70202E+12;700,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillete Shaving Foam Regular 200ml;7.70202E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillete Shaving Foam Lemon 200ml;3.01426E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillete Shaving Foam Mousse 200ml;7.70202E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Medora Perfume Shadow 35ml;8.9611E+12;320,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Medora perfume festival 35ml;8.9611E+12;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Medora perfume gardenia 35ml;8.9611E+12;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Medora perfume bouquet 12ml;8.9611E+12;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Medora perfume festival 12ml;8.9611E+12;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Medora perfume gardenia 12ml;8.9611E+12;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Medora Perfume Shadow 60ml;8.9611E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Delycia Perfume Dream 60ml;8.9611E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Delycia Perfume Dream 35ml;8.9611E+12;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Delycia Perfume Dream 12ml;8.9611E+12;220,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Delycia Perfume Feelings 60ml;8.9611E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Delycia Perfume Feelings 35ml;8.9611E+12;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Delycia Perfume Feelings 12ml;8.9611E+12;220,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Delycia Perfume Beauty 60ml;8.9611E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Delycia Perfume Beauty 35ml;8.9611E+12;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Delycia Perfume Beauty 12ml;8.9611E+12;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Bio Zip Glass Cleaner 500ml;4.81294E+12;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Perfect Glass Cleaner 550ml;8.69757E+12;420,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Rose Facial Water spray;7.34007E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Havok Body Spray Gold 200ml;3.70008E+12;670,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Havok Body Spray Spray 200ml;3.70008E+12;670,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;FOGG Body Spray Marco 120ml;8.908E+12;750,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;FOGG Body Spray Napoleon 120ml;8.908E+12;750,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;FOGG Body Spray Imperial 120ml;8.908E+12;750,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;FOGG Body Spray Monarch 120ml;8.908E+12;750,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;FOGG Body Spray Royal 120ml;8.908E+12;750,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Shalis Body Spray Men 175ml;3.70008E+12;620,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Shalis Body Spray Women 175ml;3.70008E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Creation Lamis Every One 200ml;5.41467E+12;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Creation Lamis Pure Black 200ml;5.41467E+12;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Blue Lady Body Spray 200ml;6.14514E+11;660,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Blue For Men Body Spray 200ml;6.14514E+11;660,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Rasasi Emotion Men 200ml;6.14514E+11;660,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Rasasi Body Spray CHASTITY Women 200ml;6.14514E+11;660,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Rasasi Body Spray ROMANCE Women 200ml;6.14514E+11;660,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Rasasi Body Spray SECRET Women 200ml;6.14514E+11;660,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Rasasi Body Spray CHASTITY Men 200ml;6.14514E+11;660,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;LOMANI Do it DEODORANT Spray 250ml;3.6104E+12;590,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;LOMANI El Paso DEODORANT Spray 250ml;3.6104E+12;590,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;LOMANI CIGAR DEODORANT Spray 250ml;3.6104E+12;590,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;LOMANI NETWORK DEODORANT Spray 250ml;3.6104E+12;590,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
ARMAF Body Spray Signature 200ml,Parfumes & Body Spray,,,,0,0,630.0,,1,0,1,0,1,,,,,,
;ARMAF Body Spray TAG-HER 200ml;6.08501E+12;630,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
ARMAF Body Spray HIGH STREET 200ml,Parfumes & Body Spray,,,,0,0,630.0,,1,0,1,0,1,,,,,,
;ULRIC DE VARENS DEODORANT SPRAY UDY For Men 150ml;3.32624E+12;630,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Just Call Me DEODORANT SPRAY Maxi 200ml;3.70008E+12;640,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Morena Noir 200ml ;3.5717E+12;490,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Rasasi Body Spray Knowledge Men 200ml;6.14514E+11;660,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Golden Pearl M&U Love Story 120ml;8.964E+12;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Marhaba Chuarqa 240ml;8.964E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Marhaba ARQ SHIRIN 240ml;8.964E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Marhaba ARQ-E-GULAB 50ml;8.964E+12;45,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Qarshi ARQ SHIRIN 240ml;8.55434E+11;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Marhaba ARQ-E-GULAB 240ml;8.964E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Qarshi CHUARQA 240ml;8.55434E+11;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Qarshi ARQ  GAOZUBAN 240ml;8.55434E+11;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Hamdard Naunehal 175ml;8.964E+12;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Qarshi GhUTTI 60ml;8.55434E+11;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;BMA VIGURINE 60ml;8.964E+12;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;RAHMANIA AKSEER+ HAZMOOM 250ml;nocode;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WOODWARD GRIPE WATER 150ml;nocode;85,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;MARHABA ALMOND OIL 50ml;8.964E+12;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;MARHABA ALMOND OIL 25ml;8.964E+12;200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;MARHABA ALMOND OIL 10ml;8.964E+12;95,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;AXE BODY SPRAY APOLLO 150ml;6.00109E+12;560,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;AXE BODY SPRAY ADRENALIN 150ml;6.00109E+12;560,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;AXE BODY SPRAY DARK TEMPTATION  150ml;8.71716E+12;560,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;AXE BODY SPRAY DARK AFRICA  150ml;8.88647E+12;560,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;AXE BODY SPRAY WILD SPICE  150ml;6.00109E+12;560,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;AXE BODY SPRAY EXCITE  150ml;6.00109E+12;560,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;FOGG SCENT IMPRESSIO 100ml;8.90424E+12;1850,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;FOGG SCENT XPRESSIO 100ml;8.90424E+12;1850,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Rumba Perfume TED LAPIDUS 100ml;3.35599E+12;2770,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;ONE MAN SHOW Perfume 100ML;3.35599E+12;2000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Just Call Me Maxi 100ml;5.01132E+12;1950,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;ULRIC DE VARENS Perfume UDY For Men 100ml;3.32624E+12;1920,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Roger & Gallet OPEN Perfume 100ml;3.25255E+12;3120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;ROYAL MIRAGE NIGHT Perfume 120ml;7.5259E+11;2100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
